"","YEAR","month","LATITUDE","LONGITUDE","SURF.TEMP","BOT.TEMP","BOT.SAL","SURF.CHLOR","BOT.OXY","effort","count","rscpue","BATHYMETRY","RUGOSITY","PLATFORM","PIPELINE","GRAVEL","MUD","ROCK","SAND","CARBON","REEF","PA","logrscpue","rand","Validate"
"10940",2003,7,29.06,-90.05,28.15,26.19,34.11,2.56571829252441,0.4,30,0,0,17,2.83907846350861,0,3.497397922,8.88e-15,34,0,60,3.788809538,0,0,0,7300,"TRAIN"
"19649",2016,7,28.37,-90.4,29.49,21.55,36.28,-1.83258146374831,3.5,30,0,0,54,2.83907846350861,0,5.63538216,0,100,0,0,1.399999976,0,0,0,7301,"TRAIN"
"17396",2013,6,26.2,-83.04,28.47,20.28,36.4,-1.23787435600162,6,30,0,0,44,2.31253542384721,0,0,20.90563011,22.28574753,3.960959911,53.02022552,1.044139266,0,0,0,7303,"TRAIN"
"5656",1995,7,28.57,-93.73,29.39,24.25,35.67,-0.198450938723838,4.8,25,2,0.08,36,2.64617479738412,0,0,50,50,0,-7.11e-14,0.924981475,1,1,1.75785791755237,7304,"TRAIN"
"2975",1991,6,28.01,-94.42,30.22,20.9,36.71,-2.65926003693278,4.8,15,0,0,78,3.26193531432865,1,4.077381,12.1590147,50.01396942,4.19e-13,36.02324677,0.897149622,0,0,0,7305,"TRAIN"
"4779",1994,7,28.85,-90.89,29.95,25.31,35.15,1.05082162483176,0.9,30,0,0,13,2.31253542384721,3,11.63309,0,31.66666603,4.09e-14,54.5,1.327073574,0,0,0,7306,"TRAIN"
"20969",2018,7,29.71,-86.07,30.19,21.81,36.43,-1.20397280432594,4.8,30,0,0,44,2.2082744135228,0,0,5.351927757,16.66341972,7.055371284,79.36006165,0.249538332,0,0,0,7307,"TRAIN"
"5635",1995,7,28.64,-94.66,28.59,24.92,35.1,-0.301105092783922,1.6,45,24,0.5333333,29,2.09186406167839,0,0,8.646711349,44.95317078,0.134663984,43.96561813,0.783076048,0,1,3.49650750086042,7309,"TRAIN"
"269",1988,6,27.96,-94.11,27.02,19.2,36.56,-2.81341071676004,6.2,59,0,0,86,3.29953372788566,0,0,2.66e-15,25,1.24e-14,75,0.797218323,0,0,0,7312,"TRAIN"
"13579",2008,6,29.3,-88.42,28.21,19.66,36.47,1.94591014905531,4.5,42,19,0.452381,67,2.71469474382088,0,5.232512611,100,-4.62e-13,0,-7.82e-14,0.788168371,0,1,3.33729368120551,7313,"TRAIN"
"18084",2014,6,27.36,-83.39,27.43,24.02,36.21,-3.91202300542815,7.2,30,0,0,41,2.31253542384721,0,0,25.45354462,5.934057713,1.586537957,70.64253235,1.105414987,0,0,0,7314,"TRAIN"
"16393",2011,7,28.6,-93.96,30.33,23.52,35.65,-0.3147107448397,4.5,30,72,2.4,34,2.64617479738412,0,0,16.86216354,40.73829651,4.82535696,40.57442093,0.896295071,0,1,4.97673374242057,7315,"TRAIN"
"20296",2017,6,29.12,-92.43,27.57,27.48,34.65,0.215111379616945,5.5,30,0,0,20,2.83907846350861,0,3.239589822,100,3.84e-13,0,1.42e-14,0.497010291,0,0,0,7317,"TRAIN"
"16908",2012,6,27.11,-96.68,27.89,19.32,36.43,-2.81341071676004,4.2,30,1,0.03333333,86,3.40452517175483,0,0,1.962966919,89.04227448,9.977721214,1.024480581,1.063575745,0,1,1.09861222200144,7318,"TRAIN"
"5672",1995,7,29.09,-93.96,30.06,27.46,33.64,-0.527632742082372,0.9,60,2,0.03333333,18,1.62924053973028,0,0,6.367502689,29.11236954,0,63.59303665,0.688565016,0,1,1.09861222200144,7319,"TRAIN"
"21667",2019,6,26.6,-97.23,29.02,21.99,35.48,-1.17118298150295,2.8,30,0,0,15,2.71469474382088,0,0,6,30,2.43e-15,66,0.400000006,0,0,0,7320,"TRAIN"
"6404",1996,7,28.56,-93.04,30.51,21.32,36.02,-0.462035459596559,5.4,60,10,0.1666667,41,2.57261223020711,0,4.840581,16.66666603,50.16666794,0,33.16666794,0.877571166,0,1,2.39789545461654,7321,"TRAIN"
"10882",2003,7,29.13,-89.73,28.37,25.77,34.88,4.3333614626926,2,24,0,0,20,2.89591193827178,0,14.25252209,0,85,1.4e-13,11,1.517817378,0,0,0,7322,"TRAIN"
"903",1988,6,27.99,-96.65,28.54,27.98,32.95,-0.994252273343867,7.1,30,0,0,22,3.09557760852371,0,1.081271501,0,58,0,42,0.699999988,0,0,0,7323,"TRAIN"
"11252",2004,6,26.98,-96.88,28.96,21.51,36.33,-0.941608539858445,5.1,54,3,0.05555556,57,3.22286784613774,0,3.627296681,0,67,1.57e-14,33,0.963973045,0,1,1.46633713033189,7325,"TRAIN"
"8870",2000,6,27.41,-96.99,27.1,23.78,36.4,-1.96611285637283,5.2,29,8,0.2758621,32,2.71469474382088,0,3.889137,5.55e-15,100,0,0,0.895362675,0,1,2.86515229265442,7326,"TRAIN"
"10942",2003,7,28.96,-90.12,28.49,25.94,34.31,2.56417983068251,0.7,25,0,0,23,3.13983261752775,0,1.303870727,0,100,5.33e-14,2.84e-14,3.023598671,0,0,0,7327,"TRAIN"
"8196",1999,6,26.29,-96.9,28.67,27.69,36.03,-0.562118918153541,5.2,38,0,0,38,2.83907846350861,0,0,0,83.5,2.07e-14,16.5,0.53875494,0,0,0,7328,"TRAIN"
"18770",2015,6,28.32,-84.64,28.36,21.1,41.26,-4.60517018598809,7.2,30,0,0,68,2.89591193827178,0,0,18.25662041,9.597481728,6.925951958,74.10797882,0.610480249,0,0,0,7329,"TRAIN"
"1656",1989,6,26.98,-97.19,28.32,26.6,36.1,-1.34707364796661,5.4,28,0,0,28,2.83907846350861,0,0,0,99,8.55e-15,1,0.899999976,0,0,0,7330,"TRAIN"
"12612",2006,6,28.26,-96.4,29.26,28.53,35.01,0.314810739840034,5.7,27,0,0,19,2.94968833505258,0,0,1.18e-14,17.62121201,2.93e-14,74.37878418,0.649999976,0,0,0,7333,"TRAIN"
"1740",1989,7,28.99,-92.43,28.38,23.66,35.76,-0.415515443961666,1,47,0,0,24,2.40694510831829,0,3.369577,20.44532585,55.58568192,0.252775341,14.20887566,0.496881634,0,0,0,7334,"TRAIN"
"16911",2012,6,27.67,-96.4,28.01,20.81,36.41,-2.99573227355399,5.7,30,1,0.03333333,69,3.37073817417745,0,0,2.343071699,79.83552551,13.86145687,14.13453102,0.85515362,0,1,1.09861222200144,7335,"TRAIN"
"12920",2007,6,29.26,-88.48,28.24,20.13,36.54,-0.162518929497775,4.6,10,3,0.3,98,3.8308129500026,0,8.085185473,100,1.23e-12,4.12e-13,0,0.90005374,0,1,2.94443897916644,7336,"TRAIN"
"11322",2004,6,28.84,-94.98,28.16,26.22,34.7,1.01160091167848,4.7,51,8,0.1568627,19,2.09186406167839,0,0,3e-14,-3.84e-13,0,100,0.686491728,0,1,2.34293612863057,7337,"TRAIN"
"12549",2006,6,29.08,-88.94,30.1,22.09,36.42,1.01160091167848,5.3,15,0,0,70,4.24992279404054,0,7.375548602,0,50,1.49e-13,50,1.354424238,0,0,0,7338,"TRAIN"
"6462",1996,7,29,-90.38,30,27.25,35.45,2.01356879752913,0.4,23,0,0,11,2.40694510831829,0,7.869098,9.77e-15,3,0,77,1.811496139,0,0,0,7339,"TRAIN"
"19547",2016,6,27.92,-94.08,29.2,21.2,36.45,-2.12026353620009,5.5,30,0,0,99,3.52929738428947,0,1.819886229,7.11e-15,50,0,50,0.791106641,0,0,0,7340,"TRAIN"
"1701",1989,7,28.34,-95.34,28.56,21.5,36.19,-2.65926003693278,5.4,33,0,0,35,2.31253542384721,0,6.237054,9.77e-15,-1.56e-13,0,100,0.813113809,0,0,0,7341,"TRAIN"
"14880",2009,7,28.65,-92.36,30.33,22.6,36.21,0.8754687373539,5,31,0,0,38,2.09186406167839,0,0,24.12957382,56.90578079,1.389096022,16.36515808,0.804045379,0,0,0,7342,"TRAIN"
"18163",2014,6,26.12,-97,26.28,25.44,36.16,-0.82098055206983,6.6,30,14,0.4666667,27,3.22286784613774,0,0,7.11e-15,60,0,39,0.5,0,1,3.36729589895199,7343,"TRAIN"
"7542",1998,7,28.53,-95.29,29.09,28.68,35.88,-1.66073120682165,5.8,62,2,0.03225806,30,2.64617479738412,0,0,0,50,7.53e-14,50,0.704065502,0,1,1.07687220972401,7344,"TRAIN"
"20800",2018,6,29.32,-84.3,30.32,26.12,36.2,-4.60517018598809,6.3,30,1,0.03333333,24,1.80828877117927,0,0,14.58456898,2.683209181,0.713842213,81.24193573,0.129774317,0,1,1.09861222200144,7346,"TRAIN"
"20816",2018,6,28.7,-83.09,30.47,30.48,34.48,-4.60517018598809,5.9,30,0,0,9,1.80828877117927,0,0,1,0,50,89,2.160301685,0,0,0,7347,"TRAIN"
"17601",2013,6,27.76,-96.34,28.59,21.03,36.28,-0.510825623765991,5.3,30,1,0.03333333,63,3.3357695763397,0,0,1.13e-14,67,2.33e-14,33,0.869550467,0,1,1.09861222200144,7348,"TRAIN"
"19698",2016,7,29.2,-84.06,30.46,26.3,35.59,-1.83258146374831,6.5,30,0,0,24,2.2082744135228,0,0,8,2,0,91,0.288566172,0,0,0,7349,"TRAIN"
"1014",1988,7,28.81,-89.82,28.93,19.69,36.47,-1.83258146374831,3.8,30,0,0,64,3.46885603013597,1,0.351663686,3.55e-15,95,0,3,1.795901656,0,0,0,7350,"TRAIN"
"13385",2008,6,28.53,-91.2,29.61,22.37,36.42,-0.713349887877465,3.1,30,0,0,33,2.94968833505258,0,0,5.285617352,69.57447052,2.949506044,21.0622673,1.349419475,0,0,0,7351,"TRAIN"
"19389",2016,6,27.79,-84.36,28.62,21.36,36.27,-2.65926003693278,6.3,30,0,0,79,3.22286784613774,0,0,22.33778381,14.22838211,6.125211716,59.81173706,0.541256249,0,0,0,7353,"TRAIN"
"3118",1991,6,29.28,-88.86,27.8,22.9,35.89,2.21484617868604,5.6,41,0,0,55,3.97217692824789,1,8.404864,6.22e-15,100,2.67e-13,-4.26e-14,1.178685308,0,0,0,7354,"TRAIN"
"21786",2019,6,28.46,-92.35,29.32,21.9,36.41,0.46373401623214,4.9,30,2,0.06666667,54,2.89591193827178,0,7.947144721,0,50,1.87e-13,50,0.969800413,1,1,1.6094379524341,7356,"TRAIN"
"2918",1991,6,26.97,-97.32,29.65,26.43,35.07,0.104360015324243,2.3,27,16,0.5925926,17,2.83907846350861,0,0,0,75.5,1.91e-14,24.5,0.800000012,0,1,3.59883318558721,7357,"TRAIN"
"12699",2006,7,28.73,-93.55,29.38,26.65,35.47,0.0198026272961797,5.4,44,0,0,27,2.2082744135228,0,8.324911707,20,25,0,55,0.910879493,0,0,0,7358,"TRAIN"
"1013",1988,7,28.69,-89.68,27.71,17.89,36.45,-2.04022082852655,5.2,60,0,0,100,3.7864597824528,0,0,8,81,5,9,1.530093908,0,0,0,7359,"TRAIN"
"18954",2015,6,28.68,-94.34,27.2,27.2,35.7,0.506817602368452,5.8,30,27,0.9,30,2.40694510831829,0,0,11,40,1,47,0.879738629,0,1,4.00733318523247,7360,"TRAIN"
"7612",1998,7,28.25,-91.36,29.79,20.17,36.33,-1.46967597005894,4.3,60,0,0,78,3.22286784613774,1,8.623997,8.390195847,70.21299744,20.50650787,19.57881927,0.967259824,0,0,0,7361,"TRAIN"
"15762",2010,7,28.69,-94.92,30.21,25.59,34.8,1.88555334851442,4.8,30,5,0.1666667,27,2.31253542384721,0,2.458482805,0,42,0,58,0.700379908,0,1,2.39789545461654,7362,"TRAIN"
"3792",1992,7,29.11,-92.29,30.88,23.19,35.42,-0.579818495252942,1,21,0,0,17,2.64617479738412,0,6.631425,1.64e-14,-5.4e-13,0,100,0.100000001,0,0,0,7363,"TRAIN"
"22588",2021,7,29.06,-93.06,30.72,28.27,35.98,-0.0100503358535015,3.1,30,0,0,24,1.96009478404727,0,9.063964266,50,6.96e-13,1.1e-14,50,0.685533702,0,0,0,7364,"TRAIN"
"7050",1997,7,28.07,-91.57,30.53,18.21,36.29,-0.7339691750802,3.3,59,0,0,129,3.99083418585244,0,6.864905,14.61992836,65.92082214,46.01708984,18.47434807,1.179773808,0,0,0,7365,"TRAIN"
"6899",1997,6,27.1,-96.78,26.54,21.08,36.1,-0.63487827243597,5.2,60,0,0,70,3.3357695763397,0,3.951357,2.296767235,86.37198639,9.376924515,2.668433666,1.032520533,0,0,0,7366,"TRAIN"
"19079",2015,7,29.37,-85.54,28.48,22.74,36.27,-1.46967597005894,5.9,30,0,0,38,3.3357695763397,0,0,3.2e-14,-7.96e-13,0,100,1.843041539,0,0,0,7367,"TRAIN"
"5039",1994,7,28.61,-90.55,30.17,24.52,35.94,-0.3147107448397,0.4,14,0,0,26,2.40694510831829,2,0,2.525283575,68.87342072,1.060166478,25.41796684,0.735548019,0,0,0,7368,"TRAIN"
"20235",2017,6,29.37,-93.37,29.65,27.21,30.99,0.947789398933526,1,30,0,0,15,2.2082744135228,0,5.525217225,0,-5.54e-13,0,100,0.808622539,0,0,0,7369,"TRAIN"
"10404",2002,7,28.85,-90.86,29.81,27.36,35.61,0.896088024556636,0.7,10,0,0,15,2.4932054526027,9,23.20300856,0,31.66666603,4.09e-14,54.5,1.327073574,0,0,0,7370,"TRAIN"
"3651",1992,6,26,-97.12,24.27,23.07,36.31,1.73695123273306,5.6,10,1,0.1,16,2.77881927199042,0,0,0,50,1.67e-14,50,0.5,0,1,1.94591014905531,7371,"TRAIN"
"13023",2007,6,28.61,-95.41,28.77,26.41,34.83,0.431782416425538,0.6,14,0,0,24,2.57261223020711,0,6.47912212,3.34e-14,15.5,4.24e-14,70,0.400000006,0,0,0,7372,"TRAIN"
"8331",1999,7,29.13,-93.6,29.38,28.73,32.06,2.1701959049483,11.6,47,0,0,20,2.31253542384721,0,0,3.53e-14,33.5,3.11e-15,66.5,0.731009603,0,0,0,7373,"TRAIN"
"14725",2009,6,28.35,-95.86,28.45,23.5,34.89,-0.371063681390832,2.5,31,3,0.09677419,25,2.31253542384721,0,0,0,64.5,0,35.5,0.800000012,1,1,1.9178708977113,7374,"TRAIN"
"10256",2002,6,27.94,-96.93,30.13,30.23,27.74,0.959350221334602,5.7,31,0,0,12,2.4932054526027,0,0,0,34.67676926,0,64,0.5,0,0,0,7376,"TRAIN"
"14854",2009,7,28.85,-93.5,30.69,26.26,35.03,-0.301105092783922,4.3,31,0,0,24,1.80828877117927,0,3.324398566,17.2870388,31.71043968,0,53.93250275,0.828242898,0,0,0,7377,"TRAIN"
"22529",2021,7,28.12,-95.73,28.94,25.87,36.08,-0.328504066972036,5.5,30,8,0.2666667,42,2.71469474382088,0,5.234451142,6.608564377,58.79234695,0.796701908,33.94462204,0.951578915,2,1,2.83321346170327,7378,"TRAIN"
"4848",1994,6,26.65,-97.24,27.29,22.63,35.67,-0.446287102628419,5.1,13,3,0.2307692,16,2.77881927199042,0,0,7.990745544,45.45319366,2.16741848,47.25749207,0.523138165,0,1,2.69774070709101,7379,"TRAIN"
"21828",2019,7,28.98,-83.76,29.55,29.49,34.82,-0.562118918153541,5.6,30,0,0,22,1.96009478404727,0,0,1,2,3.55e-15,97,0.100000001,0,0,0,7381,"TRAIN"
"20255",2017,6,28.28,-93.91,28.58,21.05,36.36,-1.89711998488588,3.4,30,5,0.1666667,62,3.00071981506503,0,0,15.60382175,49.34090424,14.59265423,30.52807808,0.85696584,0,1,2.39789545461654,7382,"TRAIN"
"17386",2013,6,25.12,-82.5,28.09,21.22,36.32,-1.27296567581289,7.5,30,0,0,34,2.09186406167839,0,0,28.07058144,19.54226875,0,49.75098419,2.095980406,0,0,0,7383,"TRAIN"
"4857",1994,6,26.98,-97.36,24.52,21.91,35.53,0.0676586484738149,5,10,0,0,14,2.64617479738412,0,0,4.44e-16,2.5,0,97,0.300000012,0,0,0,7384,"TRAIN"
"22170",2021,6,26.87,-83.09,27.75,23.16,36.13,-4.60517018598809,7.2,30,0,0,37,1.96009478404727,0,0,10,60,2.84e-14,30,0.922292531,0,0,0,7385,"TRAIN"
"3822",1992,7,28.82,-90.89,32.28,25.69,34.13,1.00430160919687,0,31,0,0,15,2.4932054526027,11,29.02882,8.88e-15,15,0,85,1.091119885,0,0,0,7386,"TRAIN"
"4880",1994,6,28.11,-96.55,24.36,22.41,35.78,0.506817602368452,5.5,28,2,0.07142857,20,3.00071981506503,0,0,4.44e-16,43.43434525,0,56.56565475,0.600000024,0,1,1.66500774737269,7387,"TRAIN"
"13642",2008,6,27.89,-96.46,28.67,23.44,36.38,-0.82098055206983,5.8,37,3,0.08108108,39,2.89591193827178,0,0,2.757372618,69.02702332,5.26e-14,25.97868156,0.76947099,2,1,1.76897942983633,7390,"TRAIN"
"10303",2002,6,27.96,-94.54,28.24,21.65,36.49,-1.02165124753198,5.3,25,4,0.16,97,3.80888224650863,0,0,9,7,100,74,0.919323087,0,1,2.36085400111802,7391,"TRAIN"
"14598",2009,7,28.68,-89.92,30.4,19.46,36.37,0.405465108108164,3.4,30,0,0,211,5.17671454478879,0,0,1,89,0,7,1.790364981,0,0,0,7392,"TRAIN"
"2924",1991,6,26.73,-97.12,28.78,25.76,35.56,-0.49429632181478,3.8,21,0,0,32,3.04927304048202,0,0,9.789624214,51.88615417,4.568124294,36.27560806,0.597164571,0,0,0,7393,"TRAIN"
"14339",2009,7,29.37,-83.51,29.25,29.12,35.25,-0.0512932943875506,6.2,31,0,0,8,2.09186406167839,0,0,10,30,100,60,1.05984354,0,0,0,7394,"TRAIN"
"6241",1996,7,29.71,-93.27,32.1,29.8,28.74,1.78842056796254,3,30,0,0,8,2.09186406167839,0,0,3.088521004,59.76872635,0,29.91122818,0.91312176,0,0,0,7395,"TRAIN"
"12611",2006,6,27.97,-96.31,28.47,22,36.29,-0.527632742082372,5.4,28,0,0,40,2.83907846350861,1,0,1.957746983,65.95097351,15.52551937,32.34872818,0.851199627,0,0,0,7397,"TRAIN"
"15562",2010,7,26.74,-83.19,29.63,19.45,36.28,0.165514438477573,5.7,30,0,0,42,2.09186406167839,0,0,26.15339279,11.72058201,5.059607983,63.18123245,0.737226725,0,0,0,7398,"TRAIN"
"4214",1993,7,29.27,-88.67,29.42,18.71,36.35,1.38879124131848,3.2,60,0,0,65,3.69137633431252,3,22.39525,0,100,0,2.84e-14,1.080230355,0,0,0,7400,"TRAIN"
"13807",2008,7,28.36,-90.7,30.91,20.88,36.45,1.77664583141801,4.2,55,6,0.1090909,48,2.83907846350861,0,0,8.88e-16,93,0,6,0.646555424,0,1,2.02094526270907,7401,"TRAIN"
"1704",1989,7,28.04,-96.52,28.84,25.03,36.57,-2.04022082852655,7,28,4,0.1428571,25,2.77881927199042,0,0,1.27e-14,100,100,1.07e-14,0.725244761,0,1,2.2587822016789,7402,"TRAIN"
"13825",2008,7,28.95,-89.88,30.77,20.74,36.48,0.797507195884188,1.1,36,0,0,38,3.13983261752775,0,0,1.24e-14,100,1.48e-13,2.84e-14,2.366770744,0,0,0,7403,"TRAIN"
"18932",2015,6,27.92,-96.82,29.01,24.22,34.29,0.173953307123438,1.2,30,5,0.1666667,19,2.94968833505258,0,0,1.04e-14,56.56565475,0,43.43434525,0.649999976,0,1,2.39789545461654,7404,"TRAIN"
"19571",2016,6,29.21,-93.71,30.21,27.32,33.45,0.0295588022415444,0.6,30,0,0,16,2.09186406167839,0,0,3,14,0,61,0.704120159,0,0,0,7406,"TRAIN"
"5599",1995,6,28.04,-96.38,28.76,22.75,33.8,-0.342490308946776,4.3,26,0,0,30,2.71469474382088,0,0,1.67e-15,50,100,50,0.791553199,0,0,0,7407,"TRAIN"
"1749",1989,7,28.93,-92.75,28.83,26.21,34.44,-2.20727491318972,6.5,41,5,0.1219512,25,1.41098697371026,4,9.276098,100,-5.54e-13,8.22e-14,0,0.639840543,0,1,2.11831026981674,7408,"TRAIN"
"4981",1994,7,28.69,-92.77,28.93,23.37,36.07,-0.356674943938732,3.6,27,3,0.1111111,35,2.31253542384721,1,1.757735,20,38,1,36,0.774789512,0,1,2.03688184030451,7409,"TRAIN"
"19313",2016,6,29.87,-88.08,28.89,21.7,36.12,1.02961941718116,4.3,30,150,5,32,2.40694510831829,0,0,1.24e-14,9.38e-13,8.97e-14,100,0.40761137,0,1,5.70711026474888,7412,"TRAIN"
"11349",2004,7,28.47,-93.56,28.55,21.94,36.12,-1.13943428318836,6,55,2,0.03636364,47,2.57261223020711,0,0,21.07470703,45.69698334,2.297776222,34.25183105,0.93337518,0,1,1.15745285726247,7413,"TRAIN"
"3116",1991,6,29.11,-88.75,28.3,19.6,36.4,3.72231423020017,6.4,25,0,0,142,4.51195780426591,0,4.616771,0,67,0,33,1.384391665,0,0,0,7414,"TRAIN"
"17295",2013,7,29.14,-92.11,28.59,28.3,27.25,1.73342389221509,5.5,30,0,0,11,2.09186406167839,0,0,2.58e-14,4.97e-14,9.81e-14,100,0.34708485,0,0,0,7415,"TRAIN"
"8214",1999,6,27.28,-97.21,28.92,27.98,35.41,-0.371063681390832,4.7,39,0,0,23,3.13983261752775,0,0,2.22e-16,96,1.8e-14,4,0.899999976,0,0,0,7417,"TRAIN"
"18798",2015,6,25.2,-82.79,28.29,25.83,38.4,-4.60517018598809,7,31,0,0,43,2.09186406167839,0,0,7,41,1.1e-13,52,1.877301812,0,0,0,7418,"TRAIN"
"13801",2008,7,28.7,-91.16,30.69,26.19,35.81,1.57691472072854,0.1,37,0,0,15,2.31253542384721,0,5.337296718,5.890816689,59.02628708,0,31.51991272,1.543014526,0,0,0,7419,"TRAIN"
"14792",2009,6,28.18,-94.44,28.93,22.17,36.37,-1.34707364796661,4.9,30,5,0.1666667,56,3.13983261752775,0,0,14.9947443,45.99385452,14.99992466,34.45269012,0.887468696,0,1,2.39789545461654,7420,"TRAIN"
"16840",2012,6,28.29,-83.24,28,27.14,35.83,0.0676586484738149,6.1,30,0,0,19,2.09186406167839,0,0,27,-9.91e-13,0,73,0.695514143,0,0,0,7421,"TRAIN"
"9336",2001,7,28.54,-90.81,29.97,25.09,36.21,0.0769610411361284,3.8,21,0,0,27,2.64617479738412,0,2.143607,3.808025837,70.75623322,1.430790544,24.26322556,0.6721223,0,0,0,7422,"TRAIN"
"1648",1989,6,26.65,-96.94,28.58,23.34,36.27,-2.30258509299405,6,59,0,0,40,2.71469474382088,0,0,9.088870049,65.31339264,12.43816376,21.41830254,0.747717142,0,0,0,7423,"TRAIN"
"10912",2003,7,28.79,-90.08,28.39,21.21,36.06,2.53449014997683,4.7,35,0,0,39,3.04927304048202,0,6.530953554,0,50,0,50,2.104373932,0,0,0,7424,"TRAIN"
"7076",1997,7,28.83,-90.33,30.43,23.26,35.77,1.27256559579155,0.1,18,0,0,20,2.2082744135228,0,3.985912,1.15e-14,76,0,22,1.53937602,0,0,0,7426,"TRAIN"
"18870",2015,6,27.46,-84.23,30.26,19.26,36.69,-3.91202300542815,5.1,30,0,0,76,2.77881927199042,0,0,50,5.4e-13,0,50,0.441523433,0,0,0,7427,"TRAIN"
"20763",2018,6,26.57,-82.71,30.08,26.79,36.36,-4.60517018598809,6.9,30,0,0,25,1.96009478404727,0,0,100,-2.02e-12,0,4.26e-14,0.39184773,1,0,0,7428,"TRAIN"
"14603",2009,7,28.93,-89.89,31.17,20.86,36.35,2.41143949790613,1.5,30,0,0,40,3.18221184049661,0,0,0,100,0,1.42e-14,2.18013978,0,0,0,7429,"TRAIN"
"14824",2009,6,29.12,-94.03,29.68,26.49,34.07,1.44926916028128,2.9,30,0,0,17,2.09186406167839,1,5.784188957,6.367502689,29.11236954,0,63.59303665,0.688565016,0,0,0,7430,"TRAIN"
"16430",2011,7,29.04,-92.59,30.89,25.34,35.44,1.17248213723457,2,30,0,0,24,2.2082744135228,0,0,0,100,0,7.11e-15,0.612369597,0,0,0,7432,"TRAIN"
"19567",2016,6,29.49,-94.17,28.66,26.93,31.97,1.05779029414785,1.3,33,0,0,11,2.40694510831829,0,0,3.71e-15,86,0,9.090909004,0.899999976,0,0,0,7433,"TRAIN"
"12692",2006,7,28.79,-93.26,28.74,26.52,35.63,0.0769610411361284,5.4,53,2,0.03773585,26,2.09186406167839,0,7.416399178,21.90184402,35.56238556,0,44.70618439,0.836399615,0,1,1.1829996982867,7434,"TRAIN"
"18318",2014,7,28.33,-90.46,29.05,20.49,36.39,-1.71479842809193,4.3,30,1,0.03333333,56,2.94968833505258,0,10.25790474,2.75e-14,100,0,-1.42e-14,1.029452205,0,1,1.09861222200144,7435,"TRAIN"
"20792",2018,6,28.74,-84.27,30,25.56,36.39,-4.60517018598809,7.2,30,4,0.1333333,36,2.2082744135228,0,0,8,5,19,87,0.339698166,0,1,2.19722435511397,7436,"TRAIN"
"19679",2016,7,29.38,-84.33,31.45,24.37,35.9,-1.07880966137193,6.1,30,0,0,24,2.09186406167839,0,0,12.74323273,2.878009558,0.900073826,83.21050262,0.16337949,0,0,0,7438,"TRAIN"
"3677",1992,6,27.3,-97.18,26.12,22.35,36.34,-1.96611285637283,6.1,25,0,0,24,3.18221184049661,0,0,2.22e-16,96,1.8e-14,4,0.899999976,0,0,0,7440,"TRAIN"
"18918",2015,6,26.24,-97.09,26.79,22.35,35.94,0.500775287912489,4.4,30,5,0.1666667,18,2.89591193827178,0,0,9.148603439,41.62272263,0.086563528,53.75510406,0.450709283,0,1,2.39789545461654,7441,"TRAIN"
"16754",2012,6,26.16,-83.36,28.19,23.98,36.35,-1.83258146374831,6.9,30,0,0,58,2.31253542384721,0,0,16.63838005,14.56817722,8.934314728,70.42670441,0.489942312,0,0,0,7442,"TRAIN"
"22569",2021,7,28.84,-93.8,29.53,28.77,35.97,-0.2484613592985,4.7,30,0,0,22,1.1314021114911,0,0,50,2.2e-13,0,50,0.857528687,0,0,0,7443,"TRAIN"
"15799",2010,7,29.58,-92.93,31.16,29.98,29.26,3.13636340329374,0.8,30,0,0,11,2.40694510831829,0,7.313219113,0,100,2.37e-14,-8.53e-14,1.037292719,0,0,0,7444,"TRAIN"
"9831",2001,7,26.63,-97.26,24.24,22.98,36.47,-0.0943106794712413,5.4,20,0,0,14,2.64617479738412,0,0,4e-15,5,1.61e-14,94.5,0.100000001,0,0,0,7445,"TRAIN"
"10768",2003,6,26.66,-96.8,28.54,20.56,36.32,-0.083381608939051,5.9,55,0,0,56,3.00071981506503,0,0,7.289152622,71.51972961,16.37258339,17.08204079,0.828498185,0,0,0,7446,"TRAIN"
"6309",1996,6,28.4,-96.17,28.4,28.15,33.76,-0.371063681390832,6.7,38,0,0,17,2.83907846350861,0,0,0,68,6.97e-14,32,0.800000012,0,0,0,7447,"TRAIN"
"19047",2015,7,28.79,-91.46,29.57,28.41,36.17,0.920282753143692,5.1,30,1,0.03333333,20,2.57261223020711,0,0,0,96,8.26e-14,3,1.728844643,0,1,1.09861222200144,7450,"TRAIN"
"8822",2000,6,29.18,-88.59,28.19,18.52,36.42,-0.105360515657826,3.9,19,0,0,111,3.99083418585244,1,3.849325,17,59,0,24,1.186660767,0,0,0,7451,"TRAIN"
"3765",1992,7,28,-93.11,29.7,18.63,36.25,-2.04022082852655,4.4,20,0,0,111,3.61361696961339,0,0,0,50,0,50,1.008088946,0,0,0,7452,"TRAIN"
"8848",2000,6,27.26,-97.14,27.7,24.78,36.39,-2.20727491318972,6.3,39,0,0,27,2.83907846350861,0,0,2e-15,100,5.15e-14,1.42e-14,0.873402715,0,0,0,7454,"TRAIN"
"12944",2007,6,26.51,-97.18,25.41,23.17,35.99,-0.139262067333508,5.7,22,2,0.09090909,17,2.83907846350861,0,0,4.5,24,2.67e-14,65,0.300000012,0,1,1.86478459579224,7455,"TRAIN"
"12830",2007,6,28.69,-91.44,28.18,27.25,36.26,-0.867500567704723,5.5,30,0,0,25,2.64617479738412,0,11.67710249,5.067540169,64.25956726,0.470695585,24.23042488,1.684645891,0,0,0,7456,"TRAIN"
